,name,std_type,from_bus,to_bus,length_km,r_ohm_per_km,x_ohm_per_km,c_nf_per_km,max_i_ka,df,parallel,type,in_service,coords
522,43894905,,1540,693,0.016,0.2238,0.082,0.0045043001950499624,0.255,1.0,1,cs,True,"[(554189.192, 145777.242), (554192.418, 145776.527)]"
523,44038486,,2116,1465,0.004,1.3306,0.09,0.006900129764882415,0.093,1.0,1,cs,True,"[(554165.977009, 145823.799131), (554152.163, 145829.06)]"
524,43970756,,1187,1117,0.018,0.4476,0.083,0.005628921575691713,0.174,1.0,1,cs,True,"[(554150.4739999999, 145813.44199999998), (554154.0210000001, 145816.764)]"
525,43968177,,2123,1117,0.002,0.4932,0.083,0.01888407013430177,0.209,1.0,1,cs,True,"[(554165.977009, 145823.799131), (554154.0210000001, 145816.764)]"
526,43848405,,1187,1463,0.006,0.4476,0.09,0.011258042236110585,0.15,1.0,1,cs,True,"[(554150.4739999999, 145813.44199999998), (554147.682, 145813.48)]"
527,43848224,,1163,1463,0.04,0.4476,0.09,0.011258042236110585,0.15,1.0,1,cs,True,"[(554143.0179999999, 145818.365), (554147.682, 145813.48)]"
528,43881129,,814,884,0.002,1.3306,0.09,0.006900129764882415,0.093,1.0,1,cs,True,"[(554099.282, 145761.133), (554098.093, 145759.927)]"
529,43843235,,1165,884,0.011,0.4476,0.083,0.005628921575691713,0.174,1.0,1,cs,True,"[(554101.998, 145755.831), (554098.093, 145759.927)]"
530,52127780,,3149,2108,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(554162.0, 145820.0), (554165.977009, 145823.799131)]"
531,52933828,,3150,2023,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(554114.0, 145772.0), (554115.582947, 145773.598993)]"
532,43923481,,1264,535,0.013,0.2384,0.078,0.004118756857055117,0.261,1.0,1,cs,True,"[(554240.958, 145873.756), (554246.368, 145877.435)]"
533,43848633,,755,745,0.043,0.4476,0.09,0.011258042236110585,0.15,1.0,1,cs,True,"[(554118.655, 145811.78699999998), (554107.0329999999, 145789.027)]"
534,52933812,,3131,2021,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(554114.0, 145772.0), (554115.582947, 145773.598993)]"
535,43896081,,1323,919,0.005,0.2238,0.082,0.0045043001950499624,0.255,1.0,1,cs,True,"[(554187.75, 145823.511), (554185.3470000001, 145828.836)]"
536,43842390,,884,1705,0.023,0.4476,0.083,0.005628921575691713,0.174,1.0,1,cs,True,"[(554098.093, 145759.927), (554089.322, 145768.50400000002)]"
537,52127900,,3153,2123,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(554162.0, 145820.0), (554165.977009, 145823.799131)]"
538,43999051,,592,978,0.004,8.5222,0.106,0.010074691760841612,0.035,1.0,1,cs,True,"[(554202.172, 145860.44), (554202.189, 145850.464)]"
539,52127820,,3155,2113,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(554162.0, 145820.0), (554165.977009, 145823.799131)]"
540,52127860,,3144,2118,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(554162.0, 145820.0), (554165.977009, 145823.799131)]"
541,43886272,,745,526,0.008,0.2238,0.086,0.009008600390099925,0.22,1.0,1,cs,True,"[(554107.0329999999, 145789.027), (554117.127, 145780.322)]"
542,43970752,,2118,967,0.003,0.2466,0.082,0.015110841974070288,0.308,1.0,1,cs,True,"[(554165.977009, 145823.799131), (554165.725, 145814.848)]"
543,52933804,,3135,2020,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(554114.0, 145772.0), (554115.582947, 145773.598993)]"
544,52933844,,3143,2025,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(554114.0, 145772.0), (554115.582947, 145773.598993)]"
545,43842840,,815,1440,0.004,0.4476,0.083,0.005628921575691713,0.174,1.0,1,cs,True,"[(553895.009, 146126.932), (553898.624, 146122.964)]"
546,43907210,,1450,1440,0.026,0.3099,0.087,0.0107178654562036,0.18,1.0,1,cs,True,"[(553918.346, 146140.828), (553898.624, 146122.964)]"
547,43966605,,881,2212,0.09,0.2633,0.078,0.013817932201067487,0.319,1.0,1,cs,True,"[(553857.445, 146229.646), (553814.749251, 146203.67856600002)]"
548,43884628,,881,994,0.12,0.2238,0.086,0.009008600390099925,0.22,1.0,1,cs,True,"[(553857.445, 146229.646), (553942.203, 146144.812)]"
549,43896045,,2362,994,0.015,0.2238,0.082,0.0045043001950499624,0.255,1.0,1,cs,True,"[(553957.177962, 146151.954801), (553942.203, 146144.812)]"
550,43907266,,1300,695,0.043,0.3099,0.087,0.0107178654562036,0.18,1.0,1,cs,True,"[(553890.701, 146187.796), (553915.174, 146163.34)]"
551,43895665,,2370,695,0.056,0.2238,0.082,0.0045043001950499624,0.255,1.0,1,cs,True,"[(553957.016023, 146151.79275), (553915.174, 146163.34)]"
552,52142676,,2648,2383,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(553963.0, 146150.0), (553956.779246, 146148.44096900002)]"
553,43907728,,1037,1069,0.009,0.3099,0.087,0.0107178654562036,0.18,1.0,1,cs,True,"[(553858.728, 146086.827), (553852.03, 146080.76)]"
554,43894569,,1528,1069,0.003,0.2238,0.082,0.0045043001950499624,0.255,1.0,1,cs,True,"[(553848.264, 146084.918), (553852.03, 146080.76)]"
555,43907457,,1738,642,0.004,0.3099,0.087,0.0107178654562036,0.18,1.0,1,cs,True,"[(553890.441, 146115.552), (553885.292, 146110.888)]"
556,43907684,,954,642,0.02,0.3099,0.087,0.0107178654562036,0.18,1.0,1,cs,True,"[(553874.64, 146101.24), (553885.292, 146110.888)]"
557,43906188,,817,889,0.001,0.8409,0.094,0.012281421644563265,0.105,1.0,1,cs,True,"[(553829.114, 146049.1), (553826.99, 146051.473)]"
558,52142508,,2651,2362,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(553963.0, 146150.0), (553957.177962, 146151.954801)]"
559,43905699,,1772,1020,0.019,0.8409,0.094,0.012281421644563265,0.105,1.0,1,cs,True,"[(553836.589, 146066.774), (553824.452, 146081.721)]"
560,43885544,,1772,799,0.011,0.2238,0.086,0.009008600390099925,0.22,1.0,1,cs,True,"[(553836.589, 146066.774), (553846.79, 146076.014)]"
561,43884818,,1069,799,0.013,0.2238,0.086,0.009008600390099925,0.22,1.0,1,cs,True,"[(553852.03, 146080.76), (553846.79, 146076.014)]"
562,52142572,,2646,2370,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(553963.0, 146150.0), (553957.016023, 146151.79275)]"
563,43894134,,2379,1334,0.03,0.2238,0.082,0.0045043001950499624,0.255,1.0,1,cs,True,"[(553969.501325, 146148.724956), (553968.815, 146123.326)]"
564,43894250,,733,1334,0.03,0.2238,0.082,0.0045043001950499624,0.255,1.0,1,cs,True,"[(553973.944, 146121.116), (553968.815, 146123.326)]"
565,43907272,,1440,1148,0.002,0.3099,0.087,0.0107178654562036,0.18,1.0,1,cs,True,"[(553898.624, 146122.964), (553896.431, 146120.97699999998)]"
566,43907139,,1148,611,0.006,0.3099,0.087,0.0107178654562036,0.18,1.0,1,cs,True,"[(553896.431, 146120.97699999998), (553892.56, 146117.47199999998)]"
567,43894743,,855,1338,0.064,0.2238,0.082,0.0045043001950499624,0.255,1.0,1,cs,True,"[(553965.672, 146123.625), (553989.53, 146105.717)]"
568,43896113,,855,2371,0.018,0.2238,0.082,0.0045043001950499624,0.255,1.0,1,cs,True,"[(553965.672, 146123.625), (553969.2889609999, 146148.512445)]"
569,52142580,,3159,2371,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(553963.0, 146150.0), (553969.2889609999, 146148.512445)]"
570,43895143,,2383,1450,0.061,0.2238,0.082,0.0045043001950499624,0.255,1.0,1,cs,True,"[(553956.779246, 146148.44096900002), (553918.346, 146140.828)]"
571,43906129,,889,1480,0.008,0.8409,0.094,0.012281421644563265,0.105,1.0,1,cs,True,"[(553826.99, 146051.473), (553823.703, 146055.10199999998)]"
572,43907620,,591,1480,0.017,0.3099,0.087,0.0107178654562036,0.18,1.0,1,cs,True,"[(553815.3829999999, 146033.675), (553823.703, 146055.10199999998)]"
573,43894214,,1385,511,0.064,0.2238,0.082,0.0045043001950499624,0.255,1.0,1,cs,True,"[(553992.584, 146105.957), (553962.88, 146123.575)]"
574,43894401,,2371,511,0.017,0.2238,0.082,0.0045043001950499624,0.255,1.0,1,cs,True,"[(553969.2889609999, 146148.512445), (553962.88, 146123.575)]"
575,43907061,,954,1037,0.016,0.3099,0.087,0.0107178654562036,0.18,1.0,1,cs,True,"[(553874.64, 146101.24), (553858.728, 146086.827)]"
576,214665408,,2212,2649,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(553814.749251, 146203.67856600002), (553812.0, 146198.0)]"
577,52142524,,2652,2364,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(553963.0, 146150.0), (553970.1322, 146150.64821500002)]"
578,52142644,,3161,2379,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(553963.0, 146150.0), (553969.501325, 146148.724956)]"
579,43905540,,1372,1101,0.001,0.8409,0.094,0.012281421644563265,0.105,1.0,1,cs,True,"[(553904.066, 146151.125), (553905.4820000001, 146152.407)]"
580,43906840,,1450,1101,0.012,0.8409,0.094,0.012281421644563265,0.105,1.0,1,cs,True,"[(553918.346, 146140.828), (553905.4820000001, 146152.407)]"
581,52926324,,2935,2103,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(553827.0, 146024.0), (553823.283936, 146028.104319)]"
582,43811433,,2381,1000,0.058,0.693,0.078,0.0034114986997887645,0.476,1.0,1,cs,True,"[(553968.833261, 146151.946257), (554000.532, 146166.018)]"
583,43907230,,1480,1772,0.015,0.3099,0.087,0.0107178654562036,0.18,1.0,1,cs,True,"[(553823.703, 146055.10199999998), (553836.589, 146066.774)]"
584,43894910,,2103,591,0.015,0.2238,0.082,0.0045043001950499624,0.255,1.0,1,cs,True,"[(553823.283936, 146028.104319), (553815.3829999999, 146033.675)]"
585,52142660,,2650,2381,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(553963.0, 146150.0), (553968.833261, 146151.946257)]"
586,43811445,,2364,937,0.059,0.1579,0.08,0.013817932201067487,0.396,1.0,1,cs,True,"[(553970.1322, 146150.64821500002), (554003.037, 146165.633)]"
587,43907101,,611,1738,0.002,0.3099,0.087,0.0107178654562036,0.18,1.0,1,cs,True,"[(553892.56, 146117.47199999998), (553890.441, 146115.552)]"
588,43949843,,927,1738,0.007,2.1181,0.105,0.01382273259439772,0.065,1.0,1,cs,True,"[(553886.937, 146119.39800000002), (553890.441, 146115.552)]"
589,43848873,,835,599,0.003,0.4476,0.09,0.011258042236110585,0.15,1.0,1,cs,True,"[(554307.7760000001, 145796.041), (554310.19, 145796.079)]"
590,43848377,,835,704,0.001,0.4476,0.09,0.011258042236110585,0.15,1.0,1,cs,True,"[(554307.7760000001, 145796.041), (554305.505, 145797.672)]"
591,43886343,,1337,1214,0.003,0.2238,0.086,0.009008600390099925,0.22,1.0,1,cs,True,"[(554300.529, 145858.935), (554299.7, 145861.299)]"
592,208306528,,1278,1214,0.003,0.2466,0.082,0.015110841974070288,0.308,1.0,1,cs,True,"[(554300.834, 145864.076), (554299.7, 145861.299)]"
593,43825961,,1337,1127,0.04,0.2633,0.078,0.013817932201067487,0.319,1.0,1,cs,True,"[(554300.529, 145858.935), (554291.065, 145844.851)]"
594,44025558,,2263,1127,0.006,0.245,0.071,3.1830988618379066,0.281,1.0,1,cs,True,"[(554289.929216, 145842.642119), (554291.065, 145844.851)]"
595,43825941,,692,1654,0.038,0.2633,0.078,0.013817932201067487,0.319,1.0,1,cs,True,"[(554295.747, 145858.506), (554289.3520000001, 145845.887)]"
596,44025559,,2267,1654,0.006,0.245,0.071,3.1830988618379066,0.281,1.0,1,cs,True,"[(554288.117254, 145843.85972100002), (554289.3520000001, 145845.887)]"
597,43885014,,692,1060,0.018,0.2238,0.086,0.009008600390099925,0.22,1.0,1,cs,True,"[(554295.747, 145858.506), (554283.864, 145869.219)]"
598,43907162,,1350,1060,0.018,0.3099,0.087,0.0107178654562036,0.18,1.0,1,cs,True,"[(554292.259, 145879.94199999998), (554283.864, 145869.219)]"
599,43885075,,971,949,0.012,0.2238,0.086,0.009008600390099925,0.22,1.0,1,cs,True,"[(554309.64, 145791.84900000002), (554303.991, 145796.1)]"
600,43842627,,704,949,0.006,0.4476,0.083,0.005628921575691713,0.174,1.0,1,cs,True,"[(554305.505, 145797.672), (554303.991, 145796.1)]"
601,52076907,,3164,2262,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(554284.0, 145840.0), (554281.820173, 145834.838369)]"
602,52076947,,3166,2267,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(554284.0, 145840.0), (554288.117254, 145843.85972100002)]"
603,52076867,,3167,2257,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(554284.0, 145840.0), (554280.893423, 145845.238037)]"
604,43906896,,1087,1737,0.001,0.8409,0.094,0.012281421644563265,0.105,1.0,1,cs,True,"[(554226.017, 145837.076), (554226.837, 145838.407)]"
605,43884810,,1203,1737,0.011,0.2238,0.086,0.009008600390099925,0.22,1.0,1,cs,True,"[(554236.4, 145832.47400000002), (554226.837, 145838.407)]"
606,43907017,,921,1434,0.009,0.8409,0.094,0.012281421644563265,0.105,1.0,1,cs,True,"[(554322.195, 145836.895), (554323.5970000001, 145839.547)]"
607,43907241,,1241,1434,0.011,0.3099,0.087,0.0107178654562036,0.18,1.0,1,cs,True,"[(554318.1, 145842.454), (554323.5970000001, 145839.547)]"
608,43907691,,1094,1434,0.013,0.3099,0.087,0.0107178654562036,0.18,1.0,1,cs,True,"[(554338.414, 145831.988), (554323.5970000001, 145839.547)]"
609,43825427,,1139,1094,0.008,0.4476,0.09,0.011258042236110585,0.15,1.0,1,cs,True,"[(554331.8489999999, 145824.392), (554338.414, 145831.988)]"
610,43907100,,616,1094,0.024,0.3099,0.087,0.0107178654562036,0.18,1.0,1,cs,True,"[(554340.254, 145831.203), (554338.414, 145831.988)]"
611,43826578,,2265,956,0.04,0.2633,0.078,0.013817932201067487,0.319,1.0,1,cs,True,"[(554283.352189, 145833.80888499998), (554276.054, 145816.55)]"
612,43885932,,1259,956,0.01,0.2238,0.086,0.009008600390099925,0.22,1.0,1,cs,True,"[(554284.483, 145810.832), (554276.054, 145816.55)]"
613,44025557,,2269,1102,0.041,0.2466,0.082,0.015110841974070288,0.308,1.0,1,cs,True,"[(554291.026141, 145840.594826), (554293.784, 145841.725)]"
614,52076939,,3168,2266,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(554284.0, 145840.0), (554285.604804, 145832.52711300002)]"
615,52076899,,3169,2261,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(554284.0, 145840.0), (554287.773364, 145835.75423599998)]"
616,43894967,,2197,1743,0.059,0.2238,0.082,0.0045043001950499624,0.255,1.0,1,cs,True,"[(554289.884419, 145755.355541), (554312.088, 145790.215)]"
617,43904212,,1203,1175,0.001,2.1181,0.094,0.00691136629719886,0.075,1.0,1,cs,True,"[(554236.4, 145832.47400000002), (554236.202, 145832.157)]"
618,43950471,,807,1175,0.001,2.1181,0.105,0.01382273259439772,0.065,1.0,1,cs,True,"[(554235.432, 145830.955), (554236.202, 145832.157)]"
619,44025562,,2261,588,0.006,0.245,0.071,3.1830988618379066,0.281,1.0,1,cs,True,"[(554287.773364, 145835.75423599998), (554290.373, 145833.959)]"
620,43826255,,1241,588,0.053,0.2633,0.078,0.013817932201067487,0.319,1.0,1,cs,True,"[(554318.1, 145842.454), (554290.373, 145833.959)]"
621,43825702,,1253,768,0.035,0.2633,0.078,0.013817932201067487,0.319,1.0,1,cs,True,"[(554289.701, 145857.157), (554287.7320000001, 145847.062)]"
622,44025560,,2264,768,0.006,0.245,0.071,3.1830988618379066,0.281,1.0,1,cs,True,"[(554286.305977, 145845.07686099998), (554287.7320000001, 145847.062)]"
623,43895989,,915,1207,0.095,0.2238,0.082,0.0045043001950499624,0.255,1.0,1,cs,True,"[(554223.917, 145919.45), (554252.22, 145876.783)]"
624,52076923,,3171,2264,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(554284.0, 145840.0), (554286.305977, 145845.07686099998)]"
625,52076963,,2654,2269,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(554284.0, 145840.0), (554291.026141, 145840.594826)]"
626,43811437,,1280,501,0.07,0.0693,0.078,0.0034114986997887645,0.476,1.0,1,cs,True,"[(554249.872, 145873.99800000002), (554286.091, 145848.206)]"
627,44025561,,2268,501,0.006,0.1225,0.0355,3.1830988618379066,0.562,1.0,1,cs,True,"[(554284.49433, 145846.29425099998), (554286.091, 145848.206)]"
628,43895715,,1062,1259,0.007,0.2238,0.082,0.0045043001950499624,0.255,1.0,1,cs,True,"[(554290.074, 145806.52300000002), (554284.483, 145810.832)]"
629,43922743,,1200,1274,0.062,0.2384,0.078,0.004118756857055117,0.261,1.0,1,cs,True,"[(554267.844, 145811.356), (554305.642, 145787.737)]"
630,43885134,,1147,1274,0.003,0.2238,0.086,0.009008600390099925,0.22,1.0,1,cs,True,"[(554302.428, 145785.238), (554305.642, 145787.737)]"
631,43974390,,2195,791,0.005,0.2238,0.082,0.0045043001950499624,0.255,1.0,1,cs,True,"[(554288.182317, 145753.98798900002), (554286.828, 145755.73)]"
632,43825882,,2258,1401,0.037,0.2633,0.078,0.013817932201067487,0.319,1.0,1,cs,True,"[(554278.756212, 145836.897287), (554261.103, 145816.157)]"
633,43923849,,1207,973,0.012,0.2384,0.078,0.004118756857055117,0.261,1.0,1,cs,True,"[(554252.22, 145876.783), (554258.137, 145873.685)]"
634,43886546,,1743,971,0.006,0.2238,0.086,0.009008600390099925,0.22,1.0,1,cs,True,"[(554312.088, 145790.215), (554309.64, 145791.84900000002)]"
635,52076915,,3172,2263,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(554284.0, 145840.0), (554289.929216, 145842.642119)]"
636,52076955,,3173,2268,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(554284.0, 145840.0), (554284.49433, 145846.29425099998)]"
637,43895120,,791,1147,0.032,0.2238,0.082,0.0045043001950499624,0.255,1.0,1,cs,True,"[(554286.828, 145755.73), (554302.428, 145785.238)]"
638,52076875,,3170,2258,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(554284.0, 145840.0), (554278.756212, 145836.897287)]"
639,43907520,,973,788,0.011,0.3099,0.087,0.0107178654562036,0.18,1.0,1,cs,True,"[(554258.137, 145873.685), (554276.108, 145864.275)]"
640,52069689,,3174,2195,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(554292.0, 145750.0), (554288.182317, 145753.98798900002)]"
641,43883699,,2266,1512,0.025,0.9266,0.086,0.02060124821589481,0.149,1.0,1,cs,True,"[(554285.604804, 145832.52711300002), (554281.678, 145827.341)]"
642,43907240,,788,1253,0.018,0.3099,0.087,0.0107178654562036,0.18,1.0,1,cs,True,"[(554276.108, 145864.275), (554289.701, 145857.157)]"
643,52076931,,3162,2265,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(554284.0, 145840.0), (554283.352189, 145833.80888499998)]"
644,52076891,,3175,2260,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(554284.0, 145840.0), (554282.042401, 145846.94787899998)]"
645,43884504,,949,1670,0.009,0.2238,0.086,0.009008600390099925,0.22,1.0,1,cs,True,"[(554303.991, 145796.1), (554296.514, 145801.784)]"
646,43905911,,672,1670,0.002,0.8409,0.094,0.012281421644563265,0.105,1.0,1,cs,True,"[(554298.18, 145804.149), (554296.514, 145801.784)]"
647,43938946,,2260,1630,0.005,1.3306,0.09,0.006900129764882415,0.093,1.0,1,cs,True,"[(554282.042401, 145846.94787899998), (554276.704, 145850.37300000002)]"
648,43885533,,1670,1062,0.008,0.2238,0.086,0.009008600390099925,0.22,1.0,1,cs,True,"[(554296.514, 145801.784), (554290.074, 145806.52300000002)]"
649,43827401,,2262,1200,0.037,0.2633,0.078,0.013817932201067487,0.319,1.0,1,cs,True,"[(554281.820173, 145834.838369), (554267.844, 145811.356)]"
650,43885043,,1401,1203,0.029,0.2238,0.086,0.009008600390099925,0.22,1.0,1,cs,True,"[(554261.103, 145816.157), (554236.4, 145832.47400000002)]"
651,52069705,,3177,2197,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(554292.0, 145750.0), (554289.884419, 145755.355541)]"
652,43938888,,2257,631,0.001,0.1142,0.08,0.004142610247322818,0.36,1.0,1,cs,True,"[(554280.893423, 145845.238037), (554274.086, 145847.645)]"
653,43995557,,1937,1624,0.12,0.2633,0.078,0.013817932201067487,0.319,1.0,1,cs,True,"[(553976.242244, 145935.026668), (553921.619, 145925.495)]"
654,43885304,,1757,1624,0.016,0.2238,0.086,0.009008600390099925,0.22,1.0,1,cs,True,"[(553913.297, 145933.37), (553921.619, 145925.495)]"
655,43884470,,1363,515,0.017,0.2238,0.086,0.009008600390099925,0.22,1.0,1,cs,True,"[(553889.416, 145955.969), (553880.215, 145964.675)]"
656,43966683,,2226,515,0.117,0.2633,0.078,0.013817932201067487,0.319,1.0,1,cs,True,"[(553964.0051310001, 146025.26481700002), (553880.215, 145964.675)]"
657,52894492,,3180,2226,0.001,0.4158,0.3269,0.8981655930693868,0.305,1.0,1,cs,True,"[(553969.0, 146027.0), (553964.0051310001, 146025.26481700002)]"
658,43907638,,1766,1080,0.02,0.3099,0.087,0.0107178654562036,0.18,1.0,1,cs,True,"[(553975.991, 145979.516), (553963.1379999999, 145993.414)]"
659,43886008,,1766,1395,0.028,0.2238,0.086,0.009008600390099925,0.22,1.0,1,cs,True,"[(553975.991, 145979.516), (553991.3539999999, 145957.483)]"
660,43906768,,1757,1683,0.002,0.8409,0.094,0.012281421644563265,0.105,1.0,1,cs,True,"[(553913.297, 145933.37), (553909.044, 145928.923)]"
661,43885621,,1757,948,0.009,0.2238,0.086,0.009008600390099925,0.22,1.0,1,cs,True,"[(553913.297, 145933.37), (553905.7339999999, 145940.527)]"
662,43884747,,540,948,0.013,0.2238,0.086,0.009008600390099925,0.22,1.0,1,cs,True,"[(553896.514, 145949.251), (553905.7339999999, 145940.527)]"
663,43907427,,1497,943,0.005,0.3099,0.087,0.0107178654562036,0.18,1.0,1,cs,True,"[(554073.1410000001, 145978.061), (554078.844, 145983.336)]"
664,43907432,,943,1505,0.001,0.3099,0.087,0.0107178654562036,0.18,1.0,1,cs,True,"[(554078.844, 145983.336), (554083.128, 145987.298)]"
665,43907439,,1199,1662,0.009,0.3099,0.087,0.0107178654562036,0.18,1.0,1,cs,True,"[(554054.9079999999, 145961.199), (554048.676, 145955.436)]"
666,43907655,,1095,1662,0.025,0.3099,0.087,0.0107178654562036,0.18,1.0,1,cs,True,"[(554031.536, 145939.585), (554048.676, 145955.436)]"
