[GENERAL]
DATE=March 15, 2017 at 16:18:13
CYME_VERSION=7.20
CYMDIST_REVISION=05

[SI]

[CABLE]
FORMAT_CABLE=ID,R1,R0,X1,X0,B1,B0,Amps,Amps_1,Amps_2,Amps_3,Amps_4,WithstandRating,FailRate,TmpFailRate,MajorRepairTime,MinorRepairTime,MajorFailureProportion,RatedLevel,PositiveSequenceShuntConductance,ZeroSequenceShuntConductance,LockImpedance,Manufacturer,Standard,CableType,NumberOfGroundingConductors,ArmorOuterDiameter,OverallDiameter,ConcentricNeutralBeforeSheath,UserDefinedImpedances,Frequency,Temperature,ImpedancesNote,Favorite,Flags,Comments
M-XKDT-50,0,COPPER,20,21.149000,6.160000,1,7
B-TT-4X185 (15X185U),0,COPPER,20,21.149000,6.160000,1,7
B-G-2X185,0,COPPER,20,21.149000,6.160000,1,7
B-TT-12X150+4X95U,0,COPPER,20,21.149000,6.160000,1,7
B-TT-7X150U,0,COPPER,20,21.149000,6.160000,1,7
1-GKN-150+50U,0,COPPER,20,21.149000,6.160000,1,7
B-T-16-BI,0,COPPER,20,21.149000,6.160000,1,7
B-TT-3X240+2X150U,0,COPPER,20,21.149000,6.160000,1,7
M-GKT-F-25-10KV,0,COPPER,20,21.149000,6.160000,1,7
M-XKDT-YT-50,0,COPPER,20,21.149000,6.160000,1,7
B-NN-16,0,COPPER,20,21.149000,6.160000,1,7
B-GKN-K-3X120+120,0,COPPER,20,21.149000,6.160000,1,7
B-TDC-3X120+70,0,COPPER,20,21.149000,6.160000,1,7
B-GKN_K 2X(3X240AL/150 CU),0,COPPER,20,21.149000,6.160000,1,7
B-C-35,0,COPPER,20,21.149000,6.160000,1,7
B-GKN-K-35 AL+16,0,COPPER,20,21.149000,6.160000,1,7
B-C-8+4,0,COPPER,20,21.149000,6.160000,1,7
B-T-50-AL,0,COPPER,20,21.149000,6.160000,1,7
B-TT-2X150+95,0,COPPER,20,21.149000,6.160000,1,7
B-C-95,0,COPPER,20,21.149000,6.160000,1,7
B-P-50-BI,0,COPPER,20,21.149000,6.160000,1,7
B-TDC-AéRIEN-25,0,COPPER,20,21.149000,6.160000,1,7
M-GKT-25-10KV,0,COPPER,20,21.149000,6.160000,1,7
M-GKT-T-120,0,COPPER,20,21.149000,6.160000,1,7
M-PPB-150-20KV,0,COPPER,20,21.149000,6.160000,1,7
M-XDMZ-Z-185+38-CU-AL,0,COPPER,20,21.149000,6.160000,1,7
B-T-50+25,0,COPPER,20,21.149000,6.160000,1,7
B-G-95-AL,0,COPPER,20,21.149000,6.160000,1,7
M-XKT-2X150,0,COPPER,20,21.149000,6.160000,1,7
M-GKT-F-185,0,COPPER,20,21.149000,6.160000,1,7
B-C-2X8+2X6,0,COPPER,20,21.149000,6.160000,1,7
24-UNI-XKDT-150-AL,0,ALUMINUM,49,150.000000,14.400000,2,7
M-C-7+8-CU,0,COPPER,20,21.149000,6.160000,1,7
M-XKDT-630,0,COPPER,20,21.149000,6.160000,1,7
B-P-35-AL,0,COPPER,20,21.149000,6.160000,1,7
B-GKN_K 3X95/95CU+4X95CU,0,COPPER,20,21.149000,6.160000,1,7
B-P-25-AL,0,COPPER,20,21.149000,6.160000,1,7
M-C-120-AD,0,COPPER,20,21.149000,6.160000,1,7
M-TRI-185,0,COPPER,20,21.149000,6.160000,1,7
M-GKT-T-35,0,COPPER,20,21.149000,6.160000,1,7
H-FICP,0,COPPER,20,21.149000,6.160000,1,7
M-GKT-T-25,0,COPPER,20,21.149000,6.160000,1,7
B-P-95+50,0,COPPER,20,21.149000,6.160000,1,7
M-GKT-T-95,0,COPPER,20,21.149000,6.160000,1,7
B-P-10 RE,0,COPPER,20,21.149000,6.160000,1,7
B-P-95-AL,0,COPPER,20,21.149000,6.160000,1,7
B-PALT-3X240-AL,0,COPPER,20,21.149000,6.160000,1,7
M-TRI-2X150,0,COPPER,20,21.149000,6.160000,1,7
B-XN-95-AL,0,COPPER,20,21.149000,6.160000,1,7
B-BT-4X185,0,COPPER,20,21.149000,6.160000,1,7
M-C-8-CU,0,COPPER,20,21.149000,6.160000,1,7
M-FICP,0,COPPER,20,21.149000,6.160000,1,7
M-X-50,0,COPPER,20,21.149000,6.160000,1,7
M-TT-F-35-20KV,0,COPPER,20,21.149000,6.160000,1,7
B-T-6X150+4X95U,0,COPPER,20,21.149000,6.160000,1,7
M-XKDT-400,0,COPPER,20,21.149000,6.160000,1,7
B-T-6X150+2X95U,0,COPPER,20,21.149000,6.160000,1,7
M-PPB-J-150-AL,0,COPPER,20,21.149000,6.160000,1,7
B-PALT-2X240-AL,0,COPPER,20,21.149000,6.160000,1,7
M-GT-95,0,COPPER,20,21.149000,6.160000,1,7
M-PPB-T-240-AL-10 KV,0,COPPER,20,21.149000,6.160000,1,7
B-GN-2X95,0,COPPER,20,21.149000,6.160000,1,7
M-XKT-T-50,0,COPPER,20,21.149000,6.160000,1,7
M-PD-95,0,COPPER,20,21.149000,6.160000,1,7
B-PUR-16,0,COPPER,20,21.149000,6.160000,1,7
M-G-185,0,COPPER,20,21.149000,6.160000,1,7
B-P-95+70,0,COPPER,20,21.149000,6.160000,1,7
M-NMP-5-CU,0,COPPER,20,21.149000,6.160000,1,7
B-G-150-AL,0,COPPER,20,21.149000,6.160000,1,7
B-TDC-AéRIEN-4-MONO,0,COPPER,20,21.149000,6.160000,1,7
B-TDC-AéRIEN-6-MONO,0,COPPER,20,21.149000,6.160000,1,7
1-PVC-2X10CU,0,COPPER,20,21.149000,6.160000,1,7
B-GKN-K-3X70+70,0,COPPER,20,21.149000,6.160000,1,7
B-P-35+16,0,COPPER,20,21.149000,6.160000,1,7
M-C-150-AD,0,COPPER,20,21.149000,6.160000,1,7
M-GT-T-95,0,COPPER,20,21.149000,6.160000,1,7
M-C-100-AW,0,COPPER,20,21.149000,6.160000,1,7
B-P-25+16,0,COPPER,20,21.149000,6.160000,1,7
B-C-50+8,0,COPPER,20,21.149000,6.160000,1,7
B-G-6,0,COPPER,20,21.149000,6.160000,1,7
M-XDMZ-Z-240+39-CU-AL,0,COPPER,20,21.149000,6.160000,1,7
M-C-9-CU,0,COPPER,20,21.149000,6.160000,1,7
M-N-6-AD,0,COPPER,20,21.149000,6.160000,1,7
B-C-8,0,COPPER,20,21.149000,6.160000,1,7
M-TT-F-25-6KV,0,COPPER,20,21.149000,6.160000,1,7
M-XKDT-240,0,COPPER,20,21.149000,6.160000,1,7
B-GKN-K-2X150 AL+95,0,COPPER,20,21.149000,6.160000,1,7
B-TDC-16,0,COPPER,20,21.149000,6.160000,1,7
M-GKT-T-50,0,COPPER,20,21.149000,6.160000,1,7
M-N-8-CU,0,COPPER,20,21.149000,6.160000,1,7
M-GKT-T-70,0,COPPER,20,21.149000,6.160000,1,7
B-GN-240,0,COPPER,20,21.149000,6.160000,1,7
1-TRI-XNCLN-240-ALSE,0,COPPER,20,21.149000,6.160000,1,7
M-PPB-TF-25-6KV,0,COPPER,20,21.149000,6.160000,1,7
B-T-1X4X240+1X3X240,0,COPPER,20,21.149000,6.160000,1,7
B-X-50-AL,0,COPPER,20,21.149000,6.160000,1,7
B-C-3X6+4,0,COPPER,20,21.149000,6.160000,1,7
B-P-150-AL,0,COPPER,20,21.149000,6.160000,1,7
B-P-70 AL +50,0,COPPER,20,21.149000,6.160000,1,7
B-T-6-MONO,0,COPPER,20,21.149000,6.160000,1,7
M-P-185,0,COPPER,20,21.149000,6.160000,1,7
M-TT-95,0,COPPER,20,21.149000,6.160000,1,7
M-NMP-185-AL,0,COPPER,20,21.149000,6.160000,1,7
B-GKN-K-240 AL+150,0,COPPER,20,21.149000,6.160000,1,7
B-TDC-6-BI,0,COPPER,20,21.149000,6.160000,1,7
M-PPB-TF-80-6KV,0,COPPER,20,21.149000,6.160000,1,7
M-XKDT-300,0,COPPER,20,21.149000,6.160000,1,7
B-T-80+50,0,COPPER,20,21.149000,6.160000,1,7
M-PPB-TF-20-6KV,0,COPPER,20,21.149000,6.160000,1,7
B-TDC-4X185,0,COPPER,20,21.149000,6.160000,1,7
M-GT-FFT-95-20KV,0,COPPER,20,21.149000,6.160000,1,7
B-BT-1500,0,COPPER,20,21.149000,6.160000,1,7
EP-16,0,COPPER,20,21.149000,6.160000,1,7
B-INA-70-AL,0,COPPER,20,21.149000,6.160000,1,7
B-T-2X70+50,0,COPPER,20,21.149000,6.160000,1,7
B-C-25-AD,0,COPPER,20,21.149000,6.160000,1,7
M-C-167-AL-AC,0,COPPER,20,21.149000,6.160000,1,7
M-PPB-T-150-AL,0,COPPER,20,21.149000,6.160000,1,7
M-PPB-J-50,0,COPPER,20,21.149000,6.160000,1,7
M-X-185,0,COPPER,20,21.149000,6.160000,1,7
B-T-2X185+150,0,COPPER,20,21.149000,6.160000,1,7
B-P-16,0,COPPER,20,21.149000,6.160000,1,7
B-T-95-ALSE,0,COPPER,20,21.149000,6.160000,1,7
M-PPB-J-70,0,COPPER,20,21.149000,6.160000,1,7
B-T-6-BI,0,COPPER,20,21.149000,6.160000,1,7
M-TT-F-50-10KV,0,COPPER,20,21.149000,6.160000,1,7
B-GN-50,0,COPPER,20,21.149000,6.160000,1,7
M-XKT-T-95,0,COPPER,20,21.149000,6.160000,1,7
M-NMP-7-CU,0,COPPER,20,21.149000,6.160000,1,7
B-C-95-AD,0,COPPER,20,21.149000,6.160000,1,7
M-TT-F-35-6KV,0,COPPER,20,21.149000,6.160000,1,7
B-C-4-BI,0,COPPER,20,21.149000,6.160000,1,7
B-T-3X185+150,0,COPPER,20,21.149000,6.160000,1,7
M-C-5-AD,0,COPPER,20,21.149000,6.160000,1,7
B-C-6-AD,0,COPPER,20,21.149000,6.160000,1,7
24-UNI-XKDT-95-CU,0,COPPER,51,95.000000,11.600000,2,7
M-XKDT-150,0,COPPER,20,21.149000,6.160000,1,7
M-TT-F-95-6KV,0,COPPER,20,21.149000,6.160000,1,7
B-GKN-K-6,0,COPPER,20,21.149000,6.160000,1,7
B-C-5,0,COPPER,20,21.149000,6.160000,1,7
M-PPB-TF-95-6KV,0,COPPER,20,21.149000,6.160000,1,7
B-GN-95,0,COPPER,20,21.149000,6.160000,1,7
M-C-35-AD,0,COPPER,20,21.149000,6.160000,1,7
M-XKDT-YT-95,0,COPPER,20,21.149000,6.160000,1,7
M-C-25-AD,0,COPPER,20,21.149000,6.160000,1,7
B-BT-2X50,0,COPPER,20,21.149000,6.160000,1,7
M-TT-F-95-10KV,0,COPPER,20,21.149000,6.160000,1,7
B-GKN-K-2X95 AL+50,0,COPPER,20,21.149000,6.160000,1,7
M-GKT-50-10KV,0,COPPER,20,21.149000,6.160000,1,7
M-PPB-TF-120-10KV,0,COPPER,20,21.149000,6.160000,1,7
M-GT-FFT-240-20KV,0,COPPER,20,21.149000,6.160000,1,7
M-PPB-T-TT-240-10 KV,0,COPPER,20,21.149000,6.160000,1,7
B-P-50-AL,0,COPPER,20,21.149000,6.160000,1,7
B-C-3X6+8,0,COPPER,20,21.149000,6.160000,1,7
B-TT-2X95,0,COPPER,20,21.149000,6.160000,1,7
B-GKN-K 7X1X95 CU + 2X(4X95 CU),0,COPPER,20,21.149000,6.160000,1,7
B-G-16,0,COPPER,20,21.149000,6.160000,1,7
M-PPB-TF-25-10KV,0,COPPER,20,21.149000,6.160000,1,7
B-BT-2X95,0,COPPER,20,21.149000,6.160000,1,7
M-PPB-TF-50,0,COPPER,20,21.149000,6.160000,1,7
B-GKN-K 6X1X95 CU + 2X(4X95 CU),0,COPPER,20,21.149000,6.160000,1,7
B-C-4#$%#5-MONO,0,COPPER,20,21.149000,6.160000,1,7
M-GKT-185,0,COPPER,20,21.149000,6.160000,1,7
M-PHT-100-CU,0,COPPER,20,21.149000,6.160000,1,7
B-C-2X6+2X7,0,COPPER,20,21.149000,6.160000,1,7
M-GT-T-185,0,COPPER,20,21.149000,6.160000,1,7
M-XKT-50,0,COPPER,20,21.149000,6.160000,1,7
M-GKT-25,0,COPPER,20,21.149000,6.160000,1,7
M-PHT-80-CU,0,COPPER,20,21.149000,6.160000,1,7
M-TT-F-120-CU,0,COPPER,20,21.149000,6.160000,1,7
M-N-150-AD,0,COPPER,20,21.149000,6.160000,1,7
M-TRI-150-AL,0,COPPER,20,21.149000,6.160000,1,7
M-GT-FFT-150-20KV,0,COPPER,20,21.149000,6.160000,1,7
M-P-50,0,COPPER,20,21.149000,6.160000,1,7
M-P-70,0,COPPER,20,21.149000,6.160000,1,7
M-GKT-95,0,COPPER,20,21.149000,6.160000,1,7
B-NN-6,0,COPPER,20,21.149000,6.160000,1,7
B-T-3X150-AL,0,COPPER,20,21.149000,6.160000,1,7
M-C-50-CU,0,COPPER,20,21.149000,6.160000,1,7
B-P-16-RE,0,COPPER,20,21.149000,6.160000,1,7
M-C-70-CU,0,COPPER,20,21.149000,6.160000,1,7
M-TT-F-50,0,COPPER,20,21.149000,6.160000,1,7
B-TDC-AéRIEN-16,0,COPPER,20,21.149000,6.160000,1,7
M-PPB-TF-150-AL,0,COPPER,20,21.149000,6.160000,1,7
M-XKT-95-10KV,0,COPPER,20,21.149000,6.160000,1,7
B-T-25,0,COPPER,20,21.149000,6.160000,1,7
M-FIC,0,COPPER,20,21.149000,6.160000,1,7
B-T-35,0,COPPER,20,21.149000,6.160000,1,7
B-P-2X95+50,0,COPPER,20,21.149000,6.160000,1,7
M-PPB-TF-50-10KV,0,COPPER,20,21.149000,6.160000,1,7
M-PPB-TF-70,0,COPPER,20,21.149000,6.160000,1,7
B-GKN-K-150/150 CU + 2X240AL,0,COPPER,20,21.149000,6.160000,1,7
B-T-95,0,COPPER,20,21.149000,6.160000,1,7
B-G-50-AL,0,COPPER,20,21.149000,6.160000,1,7
B-P-120+70,0,COPPER,20,21.149000,6.160000,1,7
M-C-120-CU,0,COPPER,20,21.149000,6.160000,1,7
B-P-150+95,0,COPPER,20,21.149000,6.160000,1,7
B-GKN-K-150/150 CU + 240AL,0,COPPER,20,21.149000,6.160000,1,7
B-IS-50,0,COPPER,20,21.149000,6.160000,1,7
1-TRI-GKN-150-CU,0,COPPER,49,150.000000,14.800000,2,7
M-PPB-TF-95-10KV,0,COPPER,20,21.149000,6.160000,1,7
B-X-240-ALSE,0,COPPER,20,21.149000,6.160000,1,7
B-TKT-4X185/150,0,COPPER,20,21.149000,6.160000,1,7
M-PPB-TF-35-10KV,0,COPPER,20,21.149000,6.160000,1,7
M-C-62#$%#8-AD,0,COPPER,20,21.149000,6.160000,1,7
B-XN-5X240-AL,0,COPPER,20,21.149000,6.160000,1,7
M-GKT-FF-50,0,COPPER,20,21.149000,6.160000,1,7
B-TT-F-50,0,COPPER,20,21.149000,6.160000,1,7
M-PPB-T-240-10 KV,0,COPPER,20,21.149000,6.160000,1,7
B-IS-10-MONO,0,COPPER,20,21.149000,6.160000,1,7
B-BT-2X240+150,0,COPPER,20,21.149000,6.160000,1,7
M-C-6-CU,0,COPPER,20,21.149000,6.160000,1,7
B-TDC-AéRIEN-2#$%#5-MONO,0,COPPER,20,21.149000,6.160000,1,7
M-XKT-T-185,0,COPPER,20,21.149000,6.160000,1,7
M-T-25,0,COPPER,20,21.149000,6.160000,1,7
M-XKT-95,0,COPPER,20,21.149000,6.160000,1,7
M-PPB-T-95,0,COPPER,20,21.149000,6.160000,1,7
M-PALT-240-10KV,0,COPPER,20,21.149000,6.160000,1,7
M-TT-T-95,0,COPPER,20,21.149000,6.160000,1,7
B-T-1#$%#5-BI,0,COPPER,20,21.149000,6.160000,1,7
M-TST-8,0,COPPER,20,21.149000,6.160000,1,7
M-PPB-TFT-95-20KV,0,COPPER,20,21.149000,6.160000,1,7
B-XN-2X150-AL,0,COPPER,20,21.149000,6.160000,1,7
B-X-2X150-AL,0,COPPER,20,21.149000,6.160000,1,7
B-T-11X240U,0,COPPER,20,21.149000,6.160000,1,7
B-TDC-2X4X185,0,COPPER,20,21.149000,6.160000,1,7
M-GT-150,0,COPPER,20,21.149000,6.160000,1,7
B-X-2X185,0,COPPER,20,21.149000,6.160000,1,7
M-T-95,0,COPPER,20,21.149000,6.160000,1,7
B-T-240-ALSE,0,COPPER,20,21.149000,6.160000,1,7
B-BT-3X185,0,COPPER,20,21.149000,6.160000,1,7
M-XKDT-YT-240-AL-FO,0,COPPER,20,21.149000,6.160000,1,7
M-GT-120,0,COPPER,20,21.149000,6.160000,1,7
B-TT-4X1X185,0,COPPER,20,21.149000,6.160000,1,7
B-T-12X150+8X95U,0,COPPER,20,21.149000,6.160000,1,7
M-PPB-T-25,0,COPPER,20,21.149000,6.160000,1,7
B-TT-7X240U,0,COPPER,20,21.149000,6.160000,1,7
M-PPB-T-35,0,COPPER,20,21.149000,6.160000,1,7
B-T-2#$%#5-BI,0,COPPER,20,21.149000,6.160000,1,7
B-TO-95+10,0,COPPER,20,21.149000,6.160000,1,7
B-T-10,0,COPPER,20,21.149000,6.160000,1,7
M-PD-120,0,COPPER,20,21.149000,6.160000,1,7
M-XKDT-Y-150,0,COPPER,20,21.149000,6.160000,1,7
B-GKN-K-25,0,COPPER,20,21.149000,6.160000,1,7
M-C-150-CU,0,COPPER,20,21.149000,6.160000,1,7
M-N-95-AD,0,COPPER,20,21.149000,6.160000,1,7
B-T-50,0,COPPER,20,21.149000,6.160000,1,7
B-BT-2X150,0,COPPER,20,21.149000,6.160000,1,7
M-XKT-185,0,COPPER,20,21.149000,6.160000,1,7
B-GKN-K-95,0,COPPER,20,21.149000,6.160000,1,7
B-T-16+10,0,COPPER,20,21.149000,6.160000,1,7
B-T-70,0,COPPER,20,21.149000,6.160000,1,7
B-TDC-120+70,0,COPPER,20,21.149000,6.160000,1,7
B-TDC-2X4X240,0,COPPER,20,21.149000,6.160000,1,7
B-T-3X240,0,COPPER,20,21.149000,6.160000,1,7
M-XKDT-Y-95-10 KV,0,COPPER,20,21.149000,6.160000,1,7
B-IS-16,0,COPPER,20,21.149000,6.160000,1,7
B-T-2X240,0,COPPER,20,21.149000,6.160000,1,7
M-C-7-CU,0,COPPER,20,21.149000,6.160000,1,7
M-GT-F-185,0,COPPER,20,21.149000,6.160000,1,7
M-XKDT-Y-240,0,COPPER,20,21.149000,6.160000,1,7
B-T-5X240,0,COPPER,20,21.149000,6.160000,1,7
M-XKT-50-10KV,0,COPPER,20,21.149000,6.160000,1,7
B-TDC-35,0,COPPER,20,21.149000,6.160000,1,7
B-TDC-25,0,COPPER,20,21.149000,6.160000,1,7
M-PPB-JF-95-20KV,0,COPPER,20,21.149000,6.160000,1,7
M-PHT-150-AD,0,COPPER,20,21.149000,6.160000,1,7
B-T-4X240,0,COPPER,20,21.149000,6.160000,1,7
M-N-6-CU,0,COPPER,20,21.149000,6.160000,1,7
M-PPB-T-150-10 KV,0,COPPER,20,21.149000,6.160000,1,7
M-PPB-T-95-6 KV,0,COPPER,20,21.149000,6.160000,1,7
B-GKN-K-3X35+35,0,COPPER,20,21.149000,6.160000,1,7
M-XKT-FF-50,0,COPPER,20,21.149000,6.160000,1,7
B-T-2X150-AL,0,COPPER,20,21.149000,6.160000,1,7
M-XKT-F-185,0,COPPER,20,21.149000,6.160000,1,7
B-T-2X4X150,0,COPPER,20,21.149000,6.160000,1,7
1-TRI-GKN-16-CU,0,COPPER,56,16.000000,4.900000,2,7
B-TDC-95,0,COPPER,20,21.149000,6.160000,1,7
B-XKN-K-50,0,COPPER,20,21.149000,6.160000,1,7
M-C-300-AD,0,COPPER,20,21.149000,6.160000,1,7
M-PD-25,0,COPPER,20,21.149000,6.160000,1,7
M-XKDT-150AL+25-AL,0,COPPER,20,21.149000,6.160000,1,7
B-TT-4X(3X150+150),0,COPPER,20,21.149000,6.160000,1,7
B-XKN-K-10,0,COPPER,20,21.149000,6.160000,1,7
B-C-3X6+5,0,COPPER,20,21.149000,6.160000,1,7
M-TT-150,0,COPPER,20,21.149000,6.160000,1,7
B-C-4+3,0,COPPER,20,21.149000,6.160000,1,7
EP-IS-6,0,COPPER,20,21.149000,6.160000,1,7
B-XN-150-AL,0,COPPER,20,21.149000,6.160000,1,7
B-C-3X8+6,0,COPPER,20,21.149000,6.160000,1,7
H-G CU WT 3X1X300,0,COPPER,20,21.149000,6.160000,1,7
M-XKDT-YT-95AL,0,COPPER,20,21.149000,6.160000,1,7
M-TT-FF-95-20KV,0,COPPER,20,21.149000,6.160000,1,7
B-XN-2X240-AL,0,COPPER,20,21.149000,6.160000,1,7
B-P-50 AL +35,0,COPPER,20,21.149000,6.160000,1,7
M-G-150,0,COPPER,20,21.149000,6.160000,1,7
M-NMP-240-AD,0,COPPER,20,21.149000,6.160000,1,7
M-C-4-CU,0,COPPER,20,21.149000,6.160000,1,7
M-T-50,0,COPPER,20,21.149000,6.160000,1,7
B-TT-5X35,0,COPPER,20,21.149000,6.160000,1,7
B-TDC-185,0,COPPER,20,21.149000,6.160000,1,7
M-PPB-FT-50,0,COPPER,20,21.149000,6.160000,1,7
M-GT-FFT-2X95-20KV,0,COPPER,20,21.149000,6.160000,1,7
M-C-6-BZ,0,COPPER,20,21.149000,6.160000,1,7
M-GT-50,0,COPPER,20,21.149000,6.160000,1,7
M-TT-240,0,COPPER,20,21.149000,6.160000,1,7
B-TT-8X240U,0,COPPER,20,21.149000,6.160000,1,7
M-N-7-CU,0,COPPER,20,21.149000,6.160000,1,7
B-GKN-K-50,0,COPPER,20,21.149000,6.160000,1,7
B-BT-2X240,0,COPPER,20,21.149000,6.160000,1,7
B-XN-3X240-AL,0,COPPER,20,21.149000,6.160000,1,7
B-GKN-K-10,0,COPPER,20,21.149000,6.160000,1,7
M-XKDT-400AL+35-AL,0,COPPER,20,21.149000,6.160000,1,7
M-PD-50,0,COPPER,20,21.149000,6.160000,1,7
B-P-70 AL +35,0,COPPER,20,21.149000,6.160000,1,7
B-TDC-2#$%#5-BI,0,COPPER,20,21.149000,6.160000,1,7
1-TRI-GKN-240-AL,0,ALUMINUM,47,240.000000,18.300000,2,7
M-XKT-FF-150,0,COPPER,20,21.149000,6.160000,1,7
B-TT-3X185,0,COPPER,20,21.149000,6.160000,1,7
B-T-240+185,0,COPPER,20,21.149000,6.160000,1,7
M-GT-185,0,COPPER,20,21.149000,6.160000,1,7
B-XKN-K-4X240,0,COPPER,20,21.149000,6.160000,1,7
B-PUR-10,0,COPPER,20,21.149000,6.160000,1,7
B-P-35+25,0,COPPER,20,21.149000,6.160000,1,7
B-TT-5X25,0,COPPER,20,21.149000,6.160000,1,7
B-X-25,0,COPPER,20,21.149000,6.160000,1,7
B-TT-4X185U,0,COPPER,20,21.149000,6.160000,1,7
B-C-50-AD,0,COPPER,20,21.149000,6.160000,1,7
M-TT-25,0,COPPER,20,21.149000,6.160000,1,7
M-C-2X6+8-CU,0,COPPER,20,21.149000,6.160000,1,7
B-C-7+8,0,COPPER,20,21.149000,6.160000,1,7
B-XKN-K-6X240,0,COPPER,20,21.149000,6.160000,1,7

[LINE]
FORMAT_LINE=ID,PhaseCondID,NeutralCondID,SpacingID,UserDefinedImpedances,R1,R0,X1,X0,B1,B0,Amps,Amps_1,Amps_2,Amps_3,Amps_4,LockImpedance,PositiveSequenceShuntConductance,ZeroSequenceShuntConductance,Temperature,Frequency,Favorite,Flags,Comments
B-C-4#$%#5-MONO,DEFAULT,DEFAULT,DEFAULT,1,1.011000,1.975000,0.356700,1.553000,3.234000,1.400000,165.000000,165.000000,165.000000,165.000000,165.000000,1,0.000000,0.000000,-274.000000,-1.000000,0,0,
M-PHT-100-CU,DEFAULT,DEFAULT,DEFAULT,1,0.198300,0.341000,0.408900,1.500000,2.809000,1.300000,505.000000,505.000000,505.000000,505.000000,505.000000,1,0.000000,0.000000,-274.000000,-1.000000,0,0,
B-C-2X6+2X7,DEFAULT,DEFAULT,DEFAULT,1,0.634000,1.021000,0.341800,1.162000,3.382000,1.500000,230.000000,230.000000,230.000000,230.000000,230.000000,1,0.000000,0.000000,-274.000000,-1.000000,0,0,
M-PHT-80-CU,DEFAULT,DEFAULT,DEFAULT,1,0.253300,0.396000,0.416500,1.507000,2.755000,1.300000,315.000000,315.000000,315.000000,315.000000,315.000000,1,0.000000,0.000000,-274.000000,-1.000000,0,0,
M-N-150-AD,DEFAULT,DEFAULT,DEFAULT,1,0.236200,0.380000,0.324800,1.628000,3.588000,1.200000,515.000000,515.000000,515.000000,515.000000,515.000000,1,0.000000,0.000000,-274.000000,-1.000000,0,0,
M-C-50-CU,DEFAULT,DEFAULT,DEFAULT,1,0.417600,0.563000,0.352300,1.675000,3.267000,1.200000,315.000000,315.000000,315.000000,315.000000,315.000000,1,0.000000,0.000000,-274.000000,-1.000000,0,0,
M-C-70-CU,DEFAULT,DEFAULT,DEFAULT,1,0.289300,0.434000,0.324100,1.665000,3.369000,1.200000,395.000000,395.000000,395.000000,395.000000,395.000000,1,0.000000,0.000000,-274.000000,-1.000000,0,0,
B-TDC-AéRIEN-16,DEFAULT,DEFAULT,DEFAULT,1,1.330600,0.000000,0.090000,0.000000,461.306000,0.000000,60.000000,60.000000,60.000000,60.000000,60.000000,1,0.000000,0.000000,-274.000000,-1.000000,0,0,
M-C-120-CU,DEFAULT,DEFAULT,DEFAULT,1,0.165500,0.310000,0.324700,1.648000,3.559000,1.200000,560.000000,560.000000,560.000000,560.000000,560.000000,1,0.000000,0.000000,-274.000000,-1.000000,0,0,
B-IS-50,DEFAULT,DEFAULT,DEFAULT,1,0.493200,0.000000,0.083000,0.000000,168.560000,0.000000,190.000000,190.000000,190.000000,190.000000,190.000000,1,0.000000,0.000000,-274.000000,-1.000000,0,0,
M-C-62#$%#8-AD,DEFAULT,DEFAULT,DEFAULT,1,0.543300,0.688000,0.345300,1.668000,3.336000,1.200000,298.000000,298.000000,298.000000,298.000000,298.000000,1,0.000000,0.000000,-274.000000,-1.000000,0,0,
B-C-3X6+8,DEFAULT,DEFAULT,DEFAULT,1,0.693800,0.000000,0.345000,0.000000,3.348000,0.000000,205.000000,205.000000,205.000000,205.000000,205.000000,1,0.000000,0.000000,-274.000000,-1.000000,0,0,
B-IS-10-MONO,DEFAULT,DEFAULT,DEFAULT,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1,0.000000,0.000000,-274.000000,-1.000000,0,0,
M-C-6-CU,DEFAULT,DEFAULT,DEFAULT,1,0.693400,0.838000,0.370400,1.693000,3.100000,1.200000,205.000000,205.000000,205.000000,205.000000,205.000000,1,0.000000,0.000000,-274.000000,-1.000000,0,0,
B-TDC-AéRIEN-2#$%#5-MONO,DEFAULT,DEFAULT,DEFAULT,1,8.522200,0.000000,0.106000,0.000000,315.949000,0.000000,20.000000,20.000000,20.000000,20.000000,20.000000,1,0.000000,0.000000,-274.000000,-1.000000,0,0,
M-TST-8,DEFAULT,DEFAULT,DEFAULT,1,0.143000,0.143000,0.107000,0.107000,87.976000,87.976000,286.000000,286.000000,286.000000,286.000000,286.000000,1,0.000000,0.000000,-274.000000,-1.000000,0,0,
B-TO-95+10,DEFAULT,DEFAULT,DEFAULT,1,0.409900,0.000000,0.082000,0.000000,210.650000,0.000000,200.000000,200.000000,200.000000,200.000000,200.000000,1,0.000000,0.000000,-274.000000,-1.000000,0,0,
M-C-150-CU,DEFAULT,DEFAULT,DEFAULT,1,0.134400,0.279000,0.318000,1.641000,3.638000,1.300000,645.000000,645.000000,645.000000,645.000000,645.000000,1,0.000000,0.000000,-274.000000,-1.000000,0,0,
M-N-95-AD,DEFAULT,DEFAULT,DEFAULT,1,0.371100,0.515000,0.339100,1.643000,3.427000,1.200000,380.000000,380.000000,380.000000,380.000000,380.000000,1,0.000000,0.000000,-274.000000,-1.000000,0,0,
